CCAligned	v1	410132	410132/410140	99.99
GlobalVoices	v2015	787	0/410140	0
GlobalVoices	v2017q3	787	0/410140	0
GlobalVoices	v2018q4	790	1/410140	0
GNOME	v1	56	0/410140	0
KDE4	v2	105312	113/410140	.02
MultiParaCrawl	v7.1	62782	6514/410140	1.58
NLLB	v1	5774305	503/410140	.12
ParaCrawl	v7.1	62781	6453/410140	1.57
ParaCrawl	v8	62782	6514/410140	1.58
ParaCrawl	v9	62782	6514/410140	1.58
QED	v2.0a	1101	0/410140	0
Tatoeba	v20190709	748	2/410140	0
Tatoeba	v2020-05-31	752	2/410140	0
Tatoeba	v2020-11-09	753	3/410140	0
Tatoeba	v2021-03-10	753	3/410140	0
Tatoeba	v2021-07-22	753	3/410140	0
Tatoeba	v2022-03-03	753	3/410140	0
Tatoeba	v2023-04-12	779	3/410140	0
Tatoeba	v2	121	0/410140	0
TED2020	v1	1059	5/410140	0
tico-19	v2020-10-28	3070	0/410140	0
Ubuntu	v14.10	6976	16/410140	0
wikimedia	v20190628	924	2/410140	0
wikimedia	v20210402	778	3/410140	0
wikimedia	v20230407	4212	4/410140	0
XLEnt	v1.1	76953	188/410140	.04
XLEnt	v1.2	76953	188/410140	.04
XLEnt	v1	76953	188/410140	.04
