CCAligned	v1	410132	6513/62782	10.37
GlobalVoices	v2015	787	0/62782	0
GlobalVoices	v2017q3	787	0/62782	0
GlobalVoices	v2018q4	790	1/62782	0
GNOME	v1	56	0/62782	0
KDE4	v2	105312	4/62782	0
MultiCCAligned	v1	410140	6514/62782	10.37
MultiParaCrawl	v7.1	62782	62782/62782	100.00
NLLB	v1	5774305	415/62782	.66
ParaCrawl	v7.1	62781	57203/62782	91.11
ParaCrawl	v8	62782	62782/62782	100.00
QED	v2.0a	1101	0/62782	0
Tatoeba	v20190709	748	2/62782	0
Tatoeba	v2020-05-31	752	2/62782	0
Tatoeba	v2020-11-09	753	3/62782	0
Tatoeba	v2021-03-10	753	3/62782	0
Tatoeba	v2021-07-22	753	3/62782	0
Tatoeba	v2022-03-03	753	3/62782	0
Tatoeba	v2023-04-12	779	3/62782	0
Tatoeba	v2	121	0/62782	0
TED2020	v1	1059	1/62782	0
tico-19	v2020-10-28	3070	0/62782	0
Ubuntu	v14.10	6976	0/62782	0
wikimedia	v20190628	924	0/62782	0
wikimedia	v20210402	778	1/62782	0
wikimedia	v20230407	4212	1/62782	0
XLEnt	v1.1	76953	16/62782	.02
XLEnt	v1.2	76953	16/62782	.02
XLEnt	v1	76953	16/62782	.02
