CCAligned	v1	378824	2/482	.41
CCMatrix	v1	1721265	26/482	5.39
GlobalVoices	v2015	201175	0/482	0
GlobalVoices	v2017q3	277873	0/482	0
GlobalVoices	v2018q4	343853	1/482	.20
GNOME	v1	19038	0/482	0
Tatoeba	v20190709	51	0/482	0
Tatoeba	v2020-05-31	51	0/482	0
Tatoeba	v2020-11-09	52	1/482	.20
Tatoeba	v2021-03-10	52	1/482	.20
Tatoeba	v2021-07-22	52	1/482	.20
Tatoeba	v2022-03-03	52	1/482	.20
Tatoeba	v2	19	0/482	0
TED2020	v1	366	1/482	.20
Ubuntu	v14.10	8445	0/482	0
WikiMatrix	v1	13960	12/482	2.48
XLEnt	v1.1	310769	1/482	.20
XLEnt	v1.2	310769	1/482	.20
XLEnt	v1	310769	1/482	.20
