CCMatrix	v1	1367028	797/32250	2.47
GNOME	v1	2149	0/32250	0
KDE4	v2	42660	0/32250	0
Tatoeba	v20190709	191	0/32250	0
Tatoeba	v2020-05-31	204	0/32250	0
Tatoeba	v2020-11-09	207	1/32250	0
Tatoeba	v2021-03-10	218	1/32250	0
Tatoeba	v2021-07-22	223	1/32250	0
Tatoeba	v2022-03-03	223	1/32250	0
Tatoeba	v2023-04-12	225	1/32250	0
Tatoeba	v2	112	0/32250	0
Ubuntu	v14.10	5537	0/32250	0
wikimedia	v20190628	27	0/32250	0
wikimedia	v20210402	128	1/32250	0
wikimedia	v20230407	293	1/32250	0
XLEnt	v1.1	263521	1/32250	0
XLEnt	v1.2	263521	1/32250	0
XLEnt	v1	263521	1/32250	0
